f1,f2,f3,f4,f5,label
0.7822142406488181,0.42719040984381607,0.9264638095319526,0.11175331414719591,0.34864170464957067,1
0.7916960181042697,0.4108516908070162,0.6561357956201221,0.33120864233018965,0.43126109672869006,1
0.5381721764515006,0.8963800960272453,0.45045703320585895,0.04813881497409633,0.5513526424012296,0
0.31272334189667284,0.3578136336242653,0.8365580308918565,0.737376033271971,0.28708558871233714,1
0.07780151296195659,0.6734049635475255,0.29741491365113204,0.6503680781659749,0.28993055931639655,0
0.981094013041905,0.6959940516728805,0.7817682933816107,0.18446004121360937,0.9666356987304889,1
0.6703053148370216,0.8563491896379701,0.06037645510070111,0.2637623005292481,0.5615044857310749,0
0.07278087307525971,0.4754914243409226,0.5658084850299768,0.8883098157593755,0.2903735216061083,0
0.5025085066930233,0.23338714712888475,0.49734480684283566,0.48541556730969926,0.7895031279222741,1
0.961760665194096,0.8367252218167169,0.39701280012593776,0.8956641586786704,0.871259651625137,1
0.8969650407911963,0.20127730957962242,0.6533863055367223,0.627011305733432,0.3813138049035568,1
0.6133848940779686,0.9748806127207508,0.5986040072166615,0.260268692973187,0.32771210683457974,1
0.42158248732248993,0.7943631364717584,0.31547560120426865,0.40652536703222186,0.9022914573402211,0
0.7153582285050988,0.7358264353773927,0.7646823980903885,0.9301669338970645,0.9753099485755963,1
0.24623251070887775,0.6933669356305295,0.36709984874486423,0.5846810878747701,0.49837818710589754,0
0.9433649261091048,0.6921022507004312,0.6256766755305181,0.03496796467341701,0.27199267609042366,1
0.8179945431101002,0.30938091328671447,0.4409246030739904,0.06114766051678766,0.45326727566117264,1
0.7435547722656042,0.4226526603865641,0.9445217016359352,0.1171214959632263,0.25398863882247524,1
0.32848307355846695,0.8216882748221047,0.8018579870154322,0.724718009042476,0.5504908252738886,1
0.9037359255042101,0.6417420388108829,0.978404616423593,0.2053786659565221,0.024943866533085113,1
0.4820501351634776,0.6096574023814088,0.3077621535793921,0.7380089411227357,0.5650789741267208,0
0.33180249887242474,0.9425679723922626,0.7545837739610501,0.9994731186936586,0.08277001065975242,0
0.7005370280224279,0.40065323060448266,0.42089666914839163,0.6544811624941738,0.04726806669969974,0
0.8020716796606489,0.1021191273564439,0.04150416066061702,0.04856100181179679,0.8918585301681139,0
0.3637177253805328,0.6136888849711081,0.4593738348668511,0.47430407812034814,0.3025065159168978,1
0.9033212334414181,0.8591523707073172,0.8669241285359506,0.9529407473957835,0.5127525265737776,1
0.6110968742522346,0.3446587650385291,0.2057726090021902,0.3683788679229222,0.4673394285984558,0
0.41034672615878987,0.8425180737720827,0.09738133773160651,0.9430085993388333,0.4329688750861944,1
0.8302110413261546,0.3093397778492337,0.06280995532190947,0.9366488071495144,0.07792137508906172,0
0.4896159876371019,0.5721708231766742,0.9090689772237175,0.3399207731841166,0.44738480784536316,1
0.41008492786230955,0.5082715066461583,0.27173738830987515,0.9994411950095833,0.07372189875335444,0
0.6891467927688442,0.9201715852564675,0.44918252042929563,0.9459686634045787,0.17142840263198122,1
0.18661534246701594,0.6369167572032586,0.20865572297603763,0.1302180473450253,0.8886128607208668,0
0.4447089334599277,0.8081003214353122,0.6661113518029051,0.02221832669417878,0.0515114171648956,0
0.8769251393491688,0.20011754736526943,0.15974315219730617,0.6187980201906275,0.026321414398602805,1
0.08249825705380542,0.6528551391180394,0.6698877761559171,0.8204237493821279,0.5765111348224712,0
0.7402114387230552,0.020103385112481997,0.3107979364103016,0.890469866212591,0.5715974634624753,0
0.9340362362481511,0.659210459561025,0.7553770547176726,0.90629326411563,0.0568569793136654,1
0.0924325470690629,0.11331766227099982,0.5220958594974777,0.7176054723642046,0.8662524384635198,0
0.5230326917165834,0.49055895635208546,0.35054971542645763,0.24192727355842314,0.5056844563322993,1
0.860125451611592,0.05107874810456725,0.7357843158498311,0.5633234290744173,0.7703970419384053,1
0.2913897609150261,0.8408986916089247,0.8226512358176102,0.04136816707255575,0.31012790371238175,0
0.17635474955225416,0.017580369430038156,0.34751114526414906,0.42044895228121326,0.07576510638357414,0
0.6164775189206688,0.7251506372540291,0.931764815903008,0.3755547228937618,0.9882338848948627,1
0.200088401062534,0.9134823767242662,0.3256726562709297,0.03734645363962785,0.08713295345986893,1
0.9586145825964436,0.7148447805667462,0.17410246353707315,0.44579619287940886,0.5475409137204897,0
0.7144361490736236,0.2230860825978318,0.46513331047191997,0.13339487471367661,0.42694539377113694,0
0.37907719421087194,0.6884962027860457,0.8806285329120297,0.9030452928246074,0.7515422351380111,1
0.6472324392491882,0.9186299402438227,0.7823936171325031,0.3767879763658375,0.9494670773584228,1
0.8576696792527,0.7490565125666244,0.947456911483803,0.6478789112090683,0.5542544796925486,1
0.7452727333407246,0.9184062178603317,0.3182558625151759,0.6199299685708466,0.3031061595902883,1
0.33537794276253485,0.5542141753835563,0.6287147008081824,0.8515891355450657,0.49162696317332644,1
0.9242138103622662,0.6534059451700527,0.1991576398114946,0.5431423239658701,0.8380422225119262,1
0.9833318046090566,0.7858146507938318,0.3768394165095217,0.9199173959293506,0.7652029388952908,1
0.6548521948087277,0.7709233910611862,0.3570996214224057,0.34815268571148084,0.8152401346537865,1
0.28282291803949355,0.49902668743546896,0.0012342369589126712,0.53563644197986,0.3496927304683872,0
0.03281077608296368,0.6320255052843511,0.6922239898878522,0.8282406678076185,0.33570621827721736,0
0.7989134260161082,0.3376483861375832,0.5315784000094009,0.4617456038508606,0.08502619244844989,1
0.9072031805327025,0.048814434004900376,0.3615972887478306,0.8198854618020446,0.20249844451313648,0
0.12439446239479579,0.1847742960906522,0.5385066721262505,0.5117220622735148,0.7625145568632054,1
0.8475543623803038,0.040676137239829435,0.14099779854006744,0.3054703201177832,0.361533186505668,1
0.7297382779693857,0.4645361885936342,0.14935305386754594,0.36128489435646516,0.05640810615593628,0
0.26125409006189015,0.23517041665546612,0.916921478730317,0.47028361479863134,0.5513538571023421,1
0.5592170472404722,0.029237119116385712,0.5198211071287628,0.08129202601318375,0.8077901291487535,1
0.6891030430322698,0.8849358314675171,0.6158738147289505,0.03937222728817602,0.996023590781561,1
0.21107694162949964,0.639064917368222,0.09800691068362488,0.8446791845606738,0.8203450303636038,0
0.5301867510695025,0.6185075262577746,0.5609230148074967,0.8211288903233196,0.5393716233847181,1
0.9384440584961297,0.9151272049447183,0.4952963849624965,0.3766776355061229,0.6341427542376255,1
0.18764887916178552,0.1934090574554741,0.40001089704066495,0.9875539253387066,0.882132501230296,0
0.934545475759371,0.9088131266798859,0.0349015507286764,0.07310969143445145,0.7343190721256094,0
0.5272130435637811,0.44016242272412665,0.5410773670214084,0.4557947442205226,0.6710554058904149,1
0.4243051958183601,0.43976104819871986,0.25578474403991314,0.08582363779115332,0.8900057039936123,0
0.2980930785735757,0.9780049170433263,0.9932767126126044,0.1728271630581355,0.7100859873154021,1
0.08737266229066798,0.11231327276161274,0.4475871333272218,0.5582322694743869,0.3032094911606158,0
0.3462243002994886,0.8331402916584104,0.34381719464920224,0.1512776626986423,0.06674885468249758,0
0.12866073996645944,0.8516193844663648,0.6201958414092233,0.5732582831083619,0.49812822469657847,1
0.18321840891292185,0.5197813633191283,0.9293891684717339,0.44776594422029214,0.7467185573897422,1
0.19147833405060488,0.3691580295622663,0.0683358056922555,0.5944768290597662,0.5278810779143267,0
0.45695584502756603,0.2551420193330016,0.9876689249879842,0.5778670137378525,0.4791014893469211,1
0.336595349738783,0.9591574009768093,0.4965411587633275,0.28870956699881767,0.06979246598289945,1
0.008465546414351821,0.5662177121043742,0.7713244640800483,0.6556459240310368,0.9867145667984494,1
0.8711723343349969,0.2747922547310463,0.19455939444285952,0.3694431784731206,0.5096940472460977,0
0.3390047981884139,0.292251040460625,0.21139468848782306,0.3631426935858376,0.1531318996353398,0
0.9440369933153421,0.18413683973690942,0.5058097178906178,0.6525544069485415,0.22771143657478488,1
0.18563323309803725,0.14574933541999624,0.4765125122627887,0.8881661297425298,0.05380148526455997,0
0.9700260424793788,0.5215325931184244,0.5660061542849418,0.777557578389453,0.7072325074910273,1
0.4978151780137571,0.07434075684115826,0.5659343916441691,0.42781635634315174,0.7038222060733894,0
0.8413253963977604,0.9410409316046163,0.5762154843658854,0.37056220819750674,0.5908778214495969,1
0.4346535261654514,0.6691482951246631,0.3110101669277807,0.7840673801940534,0.144203040387047,1
0.6239862610638105,0.9493149075084768,0.5904988895524172,0.9290210674166945,0.9241516225107427,1
0.4228312650408449,0.3487657803098956,0.5515915045028125,0.9160603420409377,0.3464791596015754,0
0.3445123631853949,0.543059637558422,0.25861230490000375,0.6508170258616284,0.2639969456656376,0
0.6838441341064486,0.04794297097896261,0.4257835424719213,0.5060071857480851,0.7155288084636706,1
0.31103097239275834,0.07934582231689591,0.20462134365391116,0.9653800895232645,0.5682646343833451,0
0.8535978995982977,0.40135043816494353,0.36429074191334976,0.380411667792505,0.14723743498475927,0
0.9006002131863574,0.07980650072671935,0.15574627857239398,0.9430993465059512,0.6695323609823631,0
0.9033314048762664,0.3115267462430764,0.6962958912506018,0.6392756000624347,0.41115274400840407,1
0.42802615971469626,0.16380112509161493,0.17386886153211345,0.19319435259983608,0.7426843647643329,0
0.8312642967243647,0.17932057483279595,0.3775850512441462,0.278492279681525,0.04342610802842539,1
0.3222269447624634,0.9095958782191198,0.0948228422331745,0.02362978622662837,0.2860808655573055,0
0.41573039845610027,0.6796958939592578,0.27271967903163774,0.013254103261947758,0.735894292896445,0
0.04021748580729112,0.07549732965173861,0.8600588634012224,0.5602861194901466,0.16223850716368782,0
0.006933121271430309,0.1372406464843796,0.979775506930374,0.9453416869214775,0.3367580546745732,0
0.5132117059616135,0.42562761057942455,0.445256050865538,0.031011218888101433,0.9835754707094307,0
0.5064404198964897,0.7400049180247326,0.9067908245492308,0.4629227958582417,0.4896477855933863,1
0.7564156726178888,0.4417211088436117,0.15341943632929922,0.07002407104936914,0.10587266303742926,1
0.08347345748924961,0.6170472758355415,0.8324303029118535,0.15671982228614123,0.09867255873955261,0
0.005517235418902033,0.9798400397393995,0.6611441273723941,0.46754837685704664,0.5239094969368067,1
0.09350601518415003,0.4725855647896383,0.8565676191455412,0.2829155675516247,0.1944238307736441,0
0.3625400590432156,0.02296484545101396,0.6124238652240546,0.2660718968223559,0.42774212905378217,0
0.6843022202937454,0.6312444164785872,0.030117994406061666,0.36878133022445303,0.6886677126024552,0
0.5870972330980312,0.1904172058127327,0.8467781420568641,0.8854158104862555,0.6883155622500968,1
0.3324795138498571,0.010852466752163448,0.41791941668298227,0.10884177314204846,0.5477704954282907,0
0.9912275236136866,0.6020391945094811,0.4466617053516967,0.9364000491241083,0.8125336152938792,1
0.8315290868280005,0.5174670724064543,0.12024925248078455,0.03672851216052242,0.748699313606937,0
0.2042980613274109,0.7214006869829737,0.45537866596251253,0.3558589981961443,0.6666833569141988,0
0.28283153492554425,0.050560569688287815,0.7850559917377277,0.92525892539513,0.5918582286371378,1
0.7295841426598589,0.630101563002131,0.8723745069461514,0.14468902654760685,0.25388001180014974,1
0.6987488431096657,0.7840158239804308,0.662622107393525,0.41471747096205847,0.4664374963317325,1
0.5019160800914579,0.733716399345829,0.8580926681403636,0.704420890500205,0.4430652393074668,1
0.7163830301474573,0.491287485459589,0.04828782085729,0.0326080455007427,0.43488882466128154,1
0.13883005984048258,0.5991749305603815,0.0532074302560398,0.008030253803861909,0.686557919236557,0
0.08641414254376112,0.8082223991727115,0.26492462163940766,0.4951633702821191,0.6387553670045565,0
0.33457796384730365,0.5838417758749432,0.9659036548292732,0.014554321453775332,0.3629298330340832,1
0.6358209699340227,0.4580989787658377,0.7078628689803607,0.748627950171065,0.03482881060495435,1
0.20725691102631916,0.4459594119109388,0.8317659141289181,0.08462762139584112,0.8353340523628293,1
0.3535089302473243,0.2778369977796076,0.9488060358530416,0.39518854030341255,0.885823157893716,1
0.7430679096159121,0.1910531323795307,0.9014989221379489,0.8406335092507795,0.7131325425405817,1
0.5329268198586421,0.7239934544155817,0.045689867981544285,0.98501037787645,0.20057471241615854,0
0.9676799591319731,0.9886769901360759,0.33487868293737866,0.960038025271255,0.7866477516914612,1
0.9389194477428943,0.7393388077830354,0.5513462479461675,0.22764967950376225,0.6014132417583672,1
0.04398327982054506,0.38634667012455015,0.26334312667370186,0.8378614610359627,0.10742074322559114,0
0.13322345804708147,0.7591894473996713,0.9722853616344502,0.03854000514897582,0.31726761580954543,0
0.8687682516411908,0.6237263527855788,0.9912869695880971,0.765756056535506,0.8499264278055313,1
0.17363152899582346,0.25403437626009906,0.1696534567287059,0.9155474583600183,0.4985917112972884,1
0.20436135723559934,0.1255895502792994,0.7495167464528159,0.6040142100596222,0.6282101157246458,0
0.5486137799969234,0.6956271873832862,0.946133592197498,0.16674450869061797,0.6770985358733262,0
0.7010589307845252,0.08262269893166607,0.9422897334206995,0.937631951773507,0.5878416686063139,1
0.9256962151712474,0.38155822538826445,0.12360335251831145,0.580616348596098,0.24152470595632392,1
0.893405696315723,0.9887960517178043,0.20937984297702417,0.3466646954612418,0.43508473014871996,1
0.31329392425739133,0.5520799310338025,0.12108564867385951,0.7996021458262861,0.6314612657399841,0
0.3296819219837641,0.6663733803669687,0.4795611773972196,0.021302806542647268,0.1615691489041141,0
0.1954379206844271,0.6829525714899044,0.8402596721279078,0.7820985335759645,0.9603766593177713,1
0.42701416110245904,0.6786918466121503,0.42533514554250473,0.5817755962004966,0.6567880767943842,0
0.44353367198220706,0.609134232972686,0.21043069006684378,0.9500390397243883,0.9823033130249463,0
0.0032214136755438494,0.6966143791310445,0.3287462152537779,0.6772432460723292,0.37540886830674336,0
0.6753308277506036,0.5873469240735522,0.19065538938133542,0.4530357268379468,0.08641405586916462,0
0.10235623024771212,0.14847466611414561,0.4225653000617967,0.3069369241743749,0.9612472145829559,0
0.0928805848315879,0.4702500399870231,0.7681239850291884,0.06752157620829047,0.5924246066772577,0
0.6200122389922398,0.14774779766529544,0.29603025623029144,0.9885747806902141,0.41889854788745395,0
0.7472965621621809,0.5961927897884897,0.23343161212461194,0.5251980066864815,0.3209883479005208,1
0.8195776352422617,0.6826781368597089,0.6506949887761067,0.6574929938760408,0.4128654665541026,1
0.27771959396830803,0.3165179750122942,0.8336625619806829,0.3561173347085781,0.11610044743498527,0
0.8798472725627834,0.248486697705271,0.05116291030250597,0.25573200247331807,0.3720826040104642,0
0.25434586695709405,0.7338385381693577,0.14317492413901767,0.7992411390464169,0.29129480784913464,0
0.48085297537138283,0.5766255433427343,0.5209752387665363,0.42848117267231445,0.8056530427614982,1
0.5451086451338757,0.9796852826958441,0.48451334925379075,0.07023920385429516,0.42944692837078535,1
0.2738619745710801,0.19447307002873238,0.2561128479919783,0.8299137988357029,0.790330559514,0
0.8324813456787621,0.3910870739443729,0.587226315654066,0.8069955899990755,0.1176030357790473,1
0.25925171008603953,0.948675856569687,0.4499302434840151,0.0704225408007011,0.9778768313154519,1
0.8775929340241364,0.5933077713979702,0.182418057806375,0.42776618206221506,0.13993147979759102,0
0.36761658093583327,0.07722218191327457,0.928224257910933,0.05675025031354364,0.9730767629501605,0
0.7901830639175027,0.4142842994914697,0.5144079109176042,0.0707589600590145,0.026060725199231305,1
0.8570655729575657,0.9288006898510458,0.2231703107866585,0.7792173513510559,0.8551430659316397,1
0.15689967737285415,0.04565313633083912,0.19906190982288685,0.829388151885919,0.4760939945833561,0
0.1397939751614118,0.6323570511841871,0.7786602923632348,0.20680543837648002,0.0629475471466826,1
0.7591374479267183,0.6860495816571992,0.6208303267589634,0.43891348494797167,0.5849256777049405,1
0.21028290600020227,0.19778044764480285,0.4175992932335708,0.6748400362983558,0.09982327096798882,1
0.8316348481578167,0.48503304713691586,0.9646534833193307,0.7532418304015334,0.5841652434298467,1
0.7024067519312864,0.47945625873944675,0.9562653496766751,0.41142305123546785,0.7806183385239389,1
0.9524346242001709,0.17373882111909567,0.9296390788320386,0.7011697236218224,0.6318497895625429,1
0.20494789813021663,0.5961655191410339,0.6143380628225852,0.5881980562516368,0.6848617520462026,0
0.15156601982000228,0.370650248216411,0.4823562674324039,0.4310827344486097,0.6922955764372696,0
0.4061487048869451,0.9472849670703265,0.385225114150456,0.1066163895582537,0.4187289101109096,1
0.011423907255620258,0.6399184599244665,0.9262969588334137,0.37068964944147453,0.015198100568448947,0
0.5857705405717731,0.45747904621955293,0.0034311399937695386,0.32474732534925366,0.053808058951248294,0
0.6898995791370022,0.32715643122034765,0.2012270364488643,0.16810121569151282,0.9773148309823918,0
0.9921145882962318,0.6464105435720778,0.2602239308309473,0.746167123208587,0.3205328917621293,1
0.9738638611611086,0.23308283194947765,0.36212228118409484,0.1785580976371981,0.4725980754546327,1
0.3899867714071278,0.36535977245292006,0.08710239350908489,0.5679814739867728,0.06757938101686678,0
0.8789275045835371,0.5343801547822326,0.9514577090218594,0.6244550111935777,0.8016638605075687,1
0.888301049689676,0.16093926450785934,0.14138941599896304,0.3908782397621219,0.675050540343752,0
0.24889179418956753,0.8290516451685092,0.9279548751263496,0.3316347513675725,0.6779700322340362,1
0.2934959210997259,0.7558545968821456,0.5029935292697355,0.7195199039780049,0.9653988739110458,1
0.0711196759462498,0.2195253904021397,0.13302292609624244,0.07634637518041354,0.4139276367736666,0
0.9231262090894947,0.9042868675327197,0.42957802439856085,0.9440090999879143,0.9664748971625036,1
0.2827457233702111,0.9846233180287682,0.8677832215124985,0.157063794998469,0.45131773059680313,1
0.16669477267570743,0.29816319061411833,0.9340654889862083,0.1812419545562809,0.026389862797986163,0
0.9476906730693471,0.6712881802216966,0.703213467902346,0.9714327079948174,0.7429446871223012,1
0.8039724670608258,0.1413994394030541,0.2057925460341974,0.5415068465038285,0.10835913260118091,0
0.05431693198088494,0.9669345365484772,0.4495914963288694,0.13305715758067982,0.35150741014317155,1
0.8929825964782779,0.9885572458351013,0.9005606196000056,0.2644998639928572,0.7506668462823994,1
0.7416351818209513,0.15328604419959146,0.1351641991976047,0.1209416564293393,0.8920760456360488,1
0.6480943671820555,0.0579370186007685,0.6510944992194125,0.14317892595154624,0.3033531239274473,1
0.22076832130342283,0.24640020898885284,0.2570718873702609,0.43260914278526996,0.6373494688093786,0
0.7468145689377874,0.7283602589264593,0.1447045079399527,0.4740653817888342,0.8792935066475467,0
0.9603102653941225,0.44305430145856595,0.05123657217378008,0.9661480920030477,0.6440154706119177,0
0.25330020414836596,0.23389681020475794,0.07690620585384622,0.7623286836424414,0.3653427236771837,0
0.16411173413692703,0.9634060177043241,0.22562234855535135,0.7924861470480085,0.8597619530459452,0
0.3751429016385136,0.9354571659196076,0.2978489146534028,0.574814897884356,0.762443663052829,0
0.5361459172969333,0.5084970399349836,0.5978197933901809,0.2756157466127067,0.9706560037109895,1
0.8208152566312217,0.44932938571837955,0.630568951906836,0.2600971929043687,0.6094637953944041,1
0.5594238275024144,0.1938444284658093,0.01365170343530131,0.9874107243590069,0.796370420857597,0
0.5152972856079617,0.13171838944534497,0.04103167965173149,0.9651694162889977,0.23864691785228564,1
0.6724602204845356,0.7579235508319011,0.9734307755883259,0.7032480543435092,0.9126210775561626,1
0.012801361735014893,0.24408379092764576,0.8659258105612996,0.7571979504606302,0.1693636013946238,0
0.8217623155495826,0.1567690488796879,0.366615608105777,0.26889980150133375,0.7710325507750655,0
0.8210379506035194,0.168958011238875,0.07799294726075068,0.31669183199153816,0.06983085682442192,0
0.930474741469481,0.5026047963592191,0.6666911276805394,0.5996692489445143,0.35421801967985,1
0.8898480984953456,0.09215554067784137,0.34416000416403336,0.23518201605380729,0.9985839066470412,0
0.4980992611682056,0.800576536819535,0.3629507022047148,0.5608642731309196,0.9602538006415727,1
0.3077080218986049,0.4777909209753315,0.8614393932211384,0.767240918431409,0.6590713905440336,1
0.8836525278580907,0.3014792754698088,0.8766504342796709,0.17110355323219661,0.9327378548305206,1
0.35658857186829673,0.1583597097649001,0.8814756978771598,0.15125196916834238,0.144938184207148,1
0.8901793973680543,0.34959968563476573,0.581654952979889,0.5424727567871955,0.2241715473369924,1
0.6808911787231672,0.8098803971030394,0.7822014940345507,0.5342932833884886,0.7297709272253013,1
0.9637430269586439,0.3168001314440432,0.9511502454640433,0.4595232276688852,0.6662735595281852,1
0.6801578541007129,0.3732329425633174,0.12261719233883905,0.05981083013873634,0.07450742152443501,1
0.7928122774948991,0.8760153802935429,0.4582388999563902,0.5846300440281318,0.5201392429378036,1
0.942218540872912,0.8477801952451217,0.9864590363017675,0.27526655299113856,0.7296125571345743,1
0.2735061439969835,0.19424417839166008,0.36350841118488597,0.12450070047396211,0.3804033309118783,0
0.8501375466911073,0.7704040084821818,0.3844999918190187,0.5178045458321545,0.8352782612779668,0
0.5804256633744681,0.8742823992497877,0.1540250863357705,0.8369821634308137,0.8643452902539741,0
0.26015809179165306,0.9202939259114084,0.6676346292318529,0.37344763703342165,0.47379258103343713,1
0.4925806947558038,0.5901080836776015,0.5415027696853183,0.6682112948836982,0.6703820538716923,1
0.9765721517845761,0.6241896480814425,0.7983385182494278,0.5139160781087333,0.8597277700128693,1
0.4088838790272987,0.010865474138741837,0.37052013832063446,0.4138561509332378,0.5604553381835444,0
0.7907764526394394,0.7580213872357037,0.28452523258133355,0.8959907719245668,0.05517279870418701,1
0.3648625698953185,0.24142165089507617,0.05317110414945547,0.7349154199534282,0.5052349484967054,0
0.3381978561533213,0.29170568041550515,0.5223497198608699,0.36016975951729935,0.4600165317264485,0
0.659429298102701,0.49843224728158475,0.823536831625635,0.9105121466859277,0.5027098882221931,1
0.8393916676529719,0.029173769348600054,0.6595890503879062,0.7852106153525893,0.09345524072797384,1
0.6279443249855544,0.7516242929989175,0.39479238941329986,0.7299741561954035,0.9089149775898362,1
0.8178566722514191,0.8420557657759785,0.1970911482085409,0.5304130802488007,0.09194062269645276,0
0.6612846975380738,0.15447034892686273,0.5990037066675152,0.8125231188760926,0.6213101045510883,0
0.9372641685951468,0.2952621137356649,0.6920288075949337,0.875121687337599,0.5971142946679937,1
0.6782468547635162,0.2686148967302503,0.3184157983656217,0.11575749825026982,0.758425966558033,0
0.8069773059943639,0.026945145018309802,0.2474039165181915,0.045174252020567573,0.30732750045866375,0
0.897632722131161,0.3096408206646766,0.7645752815740493,0.032808043029683764,0.8140663613182821,1
0.9914651279453838,0.8441588149359571,0.6683203831056393,0.028073412876655768,0.5797614629628774,1
0.39087146142505014,0.7069017515180721,0.718871116545712,0.6553357933097064,0.9192726702550034,1
0.8594014630401431,0.07760650070315056,0.08316562080899881,0.6217350580120268,0.9160839288014485,0
0.6854916212239036,0.5787691178809906,0.13272268045788493,0.2855686499678266,0.8038035799911424,1
0.34119263440989367,0.6922428724049788,0.6502041192717167,0.44569761104409,0.48918640793987467,0
0.1058176746444709,0.3742390182612031,0.9974941186775184,0.7933816086442894,0.029799637180460303,1
0.36359977381570896,0.3697554758868363,0.16185388979686954,0.22434911115597955,0.6093242261461511,0
0.9408499862730942,0.6576352783759666,0.4100722374235879,0.11376062692555855,0.13190266800653494,1
0.05715303524869808,0.7387816168722253,0.7741065110706165,0.4271457929041542,0.875386795614281,0
0.6353740360187193,0.6296861616206605,0.14351428920612197,0.7815558021055334,0.550523545892028,1
0.6806195179146755,0.7526964259068711,0.8400424804174744,0.9849697048928167,0.8860963047657612,1
0.9937399384059901,0.5535877016233512,0.9626092645268985,0.9988584582858367,0.22476677655422317,1
0.4638366911241786,0.6344496330812899,0.2120396762320822,0.1986682920391697,0.5562152294271421,0
0.8862966047660453,0.5052774563194491,0.1925536027962429,0.0750957610991424,0.8593778809341129,0
0.4890897404346647,0.7060274914307375,0.8197087786537617,0.2751967069835126,0.8732779264989758,1
0.4078746991823162,0.4720638477568886,0.11371002622286452,0.5321086944417609,0.37238343226910164,0
0.39306900682976864,0.8333952139628051,0.09168730045311013,0.24352922319876025,0.23788184219658692,0
0.016031922061147452,0.4456913558713058,0.4345578389993664,0.2847173210938512,0.43200650826616205,0
0.7425295024937879,0.4306092515555553,0.9472267144290388,0.7217051199809729,0.9030165673681377,1
0.10254887226017217,0.3178206747354181,0.7484051926947387,0.5982593053279991,0.4636306852687504,0
0.07080798199879335,0.46549565658724823,0.2717754017048596,0.019712018131198716,0.658943337059809,0
0.19724488893332381,0.8807571618299801,0.38852338406372544,0.791410371881864,0.7651598118653877,0
